date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
29/02/2016;59343001;1,80;0,03;0,00;0,00;1.0;7,10;-313993,20;-59911,26;259919,06;0,00;550,55;72,40;0,00;0,00;0,00;7,95;1022,16;0,00;0,00;1,59;0,07;0,00;0,00;1,94;-4,70;4,85;-9,56;1;février
29/02/2016;67124001;2,90;0,00;0,00;0,00;1.0;7,08;-95691,55;-113153,78;153420,89;0,00;440,71;71,94;0,00;0,49;0,00;7,82;1014,67;0,00;0,00;2,87;-0,28;0,00;0,00;6,99;-5,74;12,35;-10,96;1;février
29/02/2016;75114001;2,10;0,00;0,00;0,00;1.0;5,08;-290248,69;-3194,13;88092,81;0,00;644,96;57,67;0,00;0,00;0,00;4,30;1018,16;0,00;0,00;2,32;-0,80;0,00;0,00;2,98;-1,35;5,29;-9,86;1;février
01/03/2016;6088001;9,20;1,72;0,00;0,00;4.0;2,77;-295514,23;-62029,33;-9520,70;0,00;27,76;79,28;0,00;0,13;0,00;0,13;1009,66;0,00;0,00;11,34;0,33;0,00;-0,01;10,26;3,12;17,24;-0,30;1;mars
01/03/2016;31069001;3,80;0,07;0,00;0,00;4.0;4,54;-307063,10;2439,90;163496,77;0,00;858,50;85,40;0,00;0,00;0,00;0,06;1028,46;0,00;0,00;2,72;0,79;0,00;0,00;-0,60;8,90;5,64;-0,22;1;mars
01/03/2016;33281001;0,90;0,00;0,00;0,00;4.0;2,07;-273312,43;8196,28;25146,52;0,00;26,02;87,15;0,00;0,00;0,00;0,06;1028,43;0,00;0,00;0,45;6,19;0,00;0,00;1,31;2,76;5,90;0,22;1;mars
01/03/2016;35281001;3,90;0,00;0,00;0,00;3.0;0,70;-196684,34;3213,09;6744,69;0,00;10,14;85,47;0,00;0,00;0,00;6,41;1026,96;0,00;0,00;2,80;5,65;0,01;0,00;7,67;1,72;17,48;0,16;1;mars
01/03/2016;59343001;-2,10;0,00;0,00;0,00;4.0;2,10;-284599,62;7077,29;29517,92;0,00;18,56;93,98;0,00;0,00;0,00;2,06;1025,44;0,00;0,00;-1,35;3,10;0,00;0,00;0,14;3,43;7,26;-0,30;1;mars
01/03/2016;67124001;2,40;0,01;0,00;0,00;1.0;0,68;-178789,32;-9184,24;35130,25;0,00;10,00;75,55;0,00;2,28;0,00;2,40;1021,97;0,00;0,00;1,53;1,11;0,00;0,00;1,78;-2,97;8,32;-3,71;1;mars
01/03/2016;75114001;2,50;0,00;0,00;0,00;4.0;1,81;-249336,93;9526,07;-9652,28;0,00;67,95;73,08;0,00;0,00;0,00;0,00;1026,17;0,00;0,00;2,43;0,31;0,00;0,01;0,61;2,84;6,45;-0,90;1;mars
02/03/2016;6088001;11,50;0,01;0,00;0,00;2.0;1,54;-280664,26;-24878,41;12116,44;0,00;8,65;79,66;0,00;0,00;0,00;5,80;1012,52;0,00;0,00;13,73;1,14;0,00;-0,01;10,22;-0,86;16,85;-1,23;1;mars
02/03/2016;31069001;7,20;0,00;0,00;0,00;4.0;2,08;-227048,88;1044,15;50435,93;0,00;722,66;82,54;0,00;1,25;0,00;7,40;1023,29;0,00;0,00;5,53;3,01;0,00;0,01;8,75;3,31;18,63;3,16;1;mars
02/03/2016;33281001;11,00;3,02;0,00;0,00;4.0;6,38;-9514,61;-35932,80;94226,02;0,00;624,35;93,98;0,00;8,00;0,00;8,00;1021,70;1,69;0,10;11,17;-0,45;0,00;0,00;10,52;10,10;24,10;3,05;1;mars
02/03/2016;35281001;10,10;26,04;0,00;0,00;4.0;4,47;-115809,46;-888,68;104181,34;0,00;556,98;89,10;0,00;2,66;0,00;3,28;1014,69;0,00;0,00;9,10;0,56;0,00;0,00;6,54;7,30;15,71;1,44;1;mars
02/03/2016;59343001;8,60;9,53;0,00;0,00;4.0;8,85;-86029,27;-163172,09;334545,05;0,00;1122,09;83,26;0,00;8,00;0,00;8,00;1005,15;0,00;0,00;8,90;-0,20;0,00;0,00;6,79;14,07;15,18;4,99;1;mars
02/03/2016;67124001;3,80;0,00;0,00;0,00;3.0;6,73;-68996,35;-88265,78;104934,74;0,00;1034,43;86,79;0,00;7,67;0,00;7,77;1013,89;0,00;0,00;3,33;-0,35;0,00;0,00;7,00;1,30;16,48;12,11;1;mars
02/03/2016;75114001;10,00;9,81;0,00;0,00;4.0;5,29;-48468,06;-14443,57;100982,13;0,00;979,33;83,50;0,00;6,78;0,00;7,88;1009,95;0,01;0,01;10,56;-0,54;0,00;0,00;8,77;8,98;16,65;6,87;1;mars
03/03/2016;6088001;12,20;0,02;0,00;0,00;3.0;6,45;-390679,32;-381449,89;43276,82;0,00;2001,88;30,45;0,00;0,00;0,00;6,34;998,27;0,00;0,00;13,11;-0,82;0,00;0,00;4,65;10,99;7,32;-2,30;1;mars
03/03/2016;31069001;6,40;21,95;0,00;0,00;4.0;6,55;-292011,70;-25944,30;209001,28;0,00;882,82;81,06;0,00;1,95;0,00;4,11;1018,98;0,00;0,00;5,88;0,16;0,00;0,00;4,48;12,36;11,90;0,04;1;mars
03/03/2016;33281001;8,10;78,43;0,00;0,00;4.0;7,11;-112117,68;-124213,32;261499,30;0,00;1417,07;71,16;0,00;5,67;0,00;5,68;1017,54;0,02;0,00;8,79;-0,15;0,00;0,00;4,52;12,30;12,33;-4,89;1;mars
03/03/2016;35281001;6,20;13,20;0,00;0,00;4.0;6,98;-121016,07;-133109,75;271656,43;0,00;1013,11;82,18;0,00;4,23;0,00;4,56;1010,97;0,05;0,00;7,04;-0,41;0,00;0,00;4,32;11,73;11,38;-7,66;1;mars
03/03/2016;59343001;3,10;13,15;0,00;0,00;4.0;7,09;-17452,38;-52169,33;92596,03;0,00;772,75;92,84;0,00;7,90;0,00;8,00;997,82;0,43;0,01;3,70;-0,57;0,00;0,00;4,11;12,27;11,61;1,30;1;mars
03/03/2016;67124001;2,50;49,68;0,00;0,00;4.0;4,77;-162854,11;-5010,89;79509,78;0,00;1606,32;81,99;0,00;5,59;0,00;7,70;1005,41;0,00;0,00;2,79;0,40;0,00;0,00;1,73;6,47;8,47;2,82;1;mars
03/03/2016;75114001;5,40;60,78;0,00;0,00;4.0;5,78;-50632,39;-48759,71;34282,03;0,00;833,85;81,92;0,05;6,41;0,00;7,90;1002,92;0,78;0,03;5,89;-0,86;0,00;0,00;3,95;13,25;12,25;-3,96;1;mars
04/03/2016;6088001;7,40;0,15;0,00;0,00;1.0;2,61;-434025,55;-153525,47;-7477,04;0,00;63,67;36,40;0,00;0,00;0,00;0,00;1004,94;0,00;0,00;10,84;0,37;0,00;-0,01;4,02;1,15;4,20;-2,97;1;mars
04/03/2016;31069001;8,40;5,03;0,00;0,00;4.0;4,15;-212589,45;-1640,39;108761,96;0,00;443,80;89,60;0,00;4,87;0,00;5,68;1013,79;0,00;0,00;7,63;0,47;0,00;0,00;8,13;7,32;15,80;2,24;1;mars
04/03/2016;33281001;10,80;19,65;0,00;0,00;4.0;5,54;-24350,51;-65441,94;98731,81;0,00;944,37;93,51;0,00;8,00;0,00;8,00;1010,23;0,08;0,01;10,61;-0,51;0,00;0,00;9,51;10,76;19,89;2,13;1;mars
04/03/2016;35281001;8,90;0,58;0,00;0,00;4.0;5,31;-101319,59;-77916,94;147631,87;0,00;707,38;87,37;0,00;3,09;0,00;8,00;1001,00;0,00;0,00;9,00;-0,04;0,00;0,00;7,79;6,90;17,77;5,97;1;mars
04/03/2016;59343001;4,60;28,34;0,00;0,00;3.0;8,06;-182493,56;-61381,67;265672,22;0,00;451,39;77,88;0,00;1,20;0,00;8,00;1000,06;0,00;0,00;3,83;0,44;0,00;0,00;5,19;-3,38;13,52;10,99;1;mars
04/03/2016;67124001;0,40;0,00;0,00;0,00;3.0;1,63;-262296,77;7309,55;23468,72;0,00;12,90;90,88;0,00;0,30;0,00;1,51;1009,37;0,00;0,00;0,51;2,30;0,00;0,00;1,99;2,83;7,75;0,71;1;mars
04/03/2016;75114001;5,60;0,62;0,00;0,00;3.0;3,93;-46896,51;-17676,85;1627,25;0,00;547,70;81,09;0,00;7,59;0,00;8,00;1002,34;0,25;0,00;6,36;-0,80;0,00;0,00;7,78;0,36;16,75;8,23;1;mars
05/03/2016;6088001;13,40;231,61;0,00;0,00;3.0;10,88;-107082,87;-240322,87;77104,63;0,00;843,72;80,21;0,00;7,38;0,00;8,00;1001,02;0,02;0,02;13,21;-0,90;0,00;0,00;8,55;1,46;20,23;14,22;1;mars
05/03/2016;31069001;6,10;34,75;0,00;0,00;4.0;3,39;-36336,13;-77495,78;21917,77;0,00;935,28;86,22;0,00;7,32;0,00;7,99;1002,06;0,20;0,00;6,42;-0,30;0,00;0,00;4,91;2,10;13,06;6,41;1;mars
05/03/2016;33281001;4,90;99,45;0,00;0,00;4.0;3,80;-179159,97;20819,26;70782,05;0,00;157,68;94,18;0,00;1,07;0,00;2,17;1000,29;0,00;0,00;5,04;0,90;0,00;0,00;4,73;5,24;11,83;2,78;1;mars
05/03/2016;35281001;2,90;5,81;0,00;0,00;3.0;3,01;-66651,00;-2085,65;33838,87;0,00;130,51;94,66;0,00;7,63;0,07;8,00;994,07;0,89;0,00;2,76;-0,04;0,00;0,00;3,63;0,76;11,57;5,27;1;mars
05/03/2016;59343001;1,80;0,00;0,00;0,00;1.0;0,25;-241447,30;-873,32;12377,51;0,00;10,00;83,97;0,00;0,01;0,00;7,81;993,66;0,00;0,00;0,88;4,93;0,00;0,00;2,61;-2,02;8,48;-1,25;1;mars
05/03/2016;67124001;5,40;2,10;0,00;0,00;3.0;4,25;-83153,09;27024,87;72196,78;0,00;354,65;93,94;0,00;4,19;0,00;8,00;993,99;0,00;0,00;5,50;0,27;0,00;0,00;7,64;2,53;15,44;6,85;1;mars
05/03/2016;75114001;4,00;13,12;0,00;0,00;4.0;2,80;-35471,30;-15353,28;-70264,18;0,00;472,49;88,53;0,00;7,88;0,00;7,97;992,98;0,11;0,01;4,28;-1,55;0,01;0,00;4,10;4,88;10,96;-2,15;1;mars
06/03/2016;6088001;7,70;1,97;0,00;0,00;4.0;8,07;-411904,61;-355145,84;-94735,91;0,00;242,18;64,95;0,00;0,00;0,00;7,27;998,90;0,00;0,00;9,17;-1,25;0,00;-0,01;4,58;9,91;7,80;3,40;1;mars
06/03/2016;31069001;4,40;68,49;0,00;0,00;4.0;2,95;-269482,57;22217,52;66760,21;0,00;547,74;93,14;0,00;6,18;0,00;6,18;1009,63;0,00;0,00;3,25;0,84;0,00;0,00;3,44;5,76;9,03;-0,70;1;mars
06/03/2016;33281001;3,60;35,35;0,00;0,00;4.0;2,12;-101883,99;6618,79;56484,95;0,00;76,33;92,87;0,00;1,14;0,00;1,28;1009,16;0,08;0,00;3,59;1,84;0,00;0,00;3,39;5,79;10,40;-1,25;1;mars
06/03/2016;35281001;2,20;3,73;0,00;0,00;4.0;1,86;-44818,60;882,63;-1411,09;0,00;40,82;94,55;0,00;5,35;0,00;5,85;1009,48;0,26;0,02;2,35;0,83;0,00;0,00;3,07;3,58;10,26;-1,01;1;mars
06/03/2016;59343001;3,70;21,37;0,00;0,00;4.0;7,08;-135980,22;-41946,83;102271,57;0,00;793,94;88,46;0,00;7,05;0,00;7,90;1001,03;0,20;0,03;3,81;-0,38;0,00;0,00;3,08;8,86;10,65;-6,32;1;mars
06/03/2016;67124001;1,50;6,97;0,00;0,00;1.0;4,57;-96723,26;-53171,48;68249,97;0,00;230,33;92,57;0,00;6,97;0,00;8,00;1000,69;0,69;0,07;2,16;-0,65;0,00;0,00;3,57;8,36;10,76;-9,75;1;mars
06/03/2016;75114001;4,10;11,07;0,00;0,00;4.0;3,24;-250707,76;13615,96;23338,69;0,00;646,65;85,18;0,08;0,13;0,00;0,78;1004,45;0,04;0,00;3,67;-0,67;0,00;0,00;2,18;6,70;8,79;-1,19;1;mars
07/03/2016;6088001;7,90;145,24;0,00;0,00;1.0;4,00;-383427,32;-215130,88;-29333,26;0,00;241,28;52,59;0,00;0,18;0,00;0,78;1000,78;0,00;0,00;9,68;-0,03;0,00;-0,01;4,92;1,24;9,89;-4,90;1;mars
07/03/2016;31069001;2,40;27,62;0,00;0,00;3.0;1,43;-235649,39;10839,89;18665,43;0,00;102,43;91,73;0,00;0,05;0,00;2,69;1007,84;0,00;0,00;2,02;3,30;0,00;0,00;3,69;0,93;10,53;2,33;1;mars
07/03/2016;33281001;5,30;13,39;0,00;0,00;3.0;2,31;-104367,71;-6967,43;19993,98;0,00;159,54;88,94;0,00;6,93;0,00;8,00;1005,67;0,00;0,00;5,15;-0,06;0,00;0,00;4,56;0,90;13,38;6,01;1;mars
07/03/2016;35281001;1,30;0,00;0,00;0,00;2.0;0,50;-241342,77;4535,27;3769,83;0,00;10,00;86,58;0,00;0,35;0,00;3,19;1005,46;0,00;0,00;2,10;3,68;0,01;0,00;2,57;-0,64;9,87;-1,19;1;mars
07/03/2016;59343001;1,70;43,89;0,00;0,00;3.0;2,34;-62198,20;1242,47;15556,21;0,00;10,67;94,22;0,00;6,92;0,00;7,96;1003,66;0,30;0,00;1,66;0,25;0,00;0,00;1,79;2,64;9,40;1,00;1;mars
07/03/2016;67124001;2,30;151,42;0,00;0,00;3.0;3,32;-265121,16;13846,69;57317,51;0,00;100,85;92,03;0,00;6,16;0,00;7,37;1005,41;0,00;0,00;1,04;1,21;0,00;0,00;2,51;1,40;9,33;4,38;1;mars
07/03/2016;75114001;3,90;42,96;0,00;0,00;3.0;1,23;-235736,59;11905,05;-12676,93;0,00;64,37;80,96;0,00;0,48;0,00;0,48;1004,29;0,00;0,00;3,56;0,65;0,00;0,01;2,03;1,41;9,13;2,07;1;mars
08/03/2016;6088001;5,70;30,39;0,00;0,00;1.0;3,92;-215487,71;-291965,38;-47683,11;0,00;82,65;40,58;0,00;2,06;0,00;5,07;1003,53;0,00;0,00;9,31;-0,71;0,00;-0,01;5,22;-0,41;9,60;-5,91;1;mars
08/03/2016;31069001;3,30;3,51;0,00;0,00;1.0;4,99;-295006,44;-17334,97;170115,91;0,00;221,39;68,87;0,00;0,00;0,00;1,98;1017,20;0,00;0,00;3,22;0,72;0,00;0,00;-0,44;5,75;6,68;-6,10;1;mars
08/03/2016;33281001;2,90;0,00;0,00;0,00;4.0;1,89;-244732,82;-595,06;42388,05;0,00;444,72;70,60;0,00;0,33;0,00;0,33;1017,80;0,00;0,00;1,97;3,25;0,00;0,00;1,12;3,92;7,55;-1,45;1;mars
08/03/2016;35281001;0,70;0,00;0,00;0,00;4.0;0,76;-264184,02;8540,98;6609,38;0,00;9,65;92,41;0,00;0,00;0,00;0,00;1017,67;0,00;0,00;0,93;4,20;0,00;0,00;1,38;2,13;6,50;-1,17;1;mars
08/03/2016;59343001;1,20;0,14;0,00;0,00;1.0;3,62;-33799,30;15774,26;59931,59;0,00;314,62;94,91;0,00;7,03;0,00;7,03;1012,86;0,00;0,00;2,25;-0,43;0,00;0,00;1,51;3,39;9,14;-4,40;1;mars
08/03/2016;67124001;1,70;3,93;0,00;0,00;1.0;2,67;-14707,66;5133,54;14787,76;0,00;373,12;99,67;0,00;8,00;6,25;8,00;1010,21;0,00;0,00;1,12;-0,63;0,00;0,00;0,99;1,21;8,39;-3,77;1;mars
08/03/2016;75114001;3,50;26,82;0,00;0,00;4.0;3,32;-249891,74;20347,34;50435,36;0,00;194,40;84,07;0,00;0,00;0,00;0,00;1013,73;0,00;0,00;2,73;-0,33;0,00;0,00;1,35;5,39;8,53;-3,86;1;mars
09/03/2016;6088001;5,20;0,43;0,00;0,00;1.0;2,20;-422362,30;-252461,48;-42188,00;0,00;48,36;37,83;0,00;0,00;0,00;0,00;1010,43;0,00;0,00;9,27;-0,46;0,00;-0,01;2,79;-0,55;5,80;-5,12;1;mars
09/03/2016;31069001;6,70;4,08;0,00;0,00;4.0;2,34;-221684,35;2812,65;69181,89;0,00;202,31;80,40;0,00;5,55;0,00;5,55;1018,23;0,00;0,00;4,80;2,64;0,01;0,00;3,80;5,40;11,52;-0,85;1;mars
09/03/2016;33281001;6,70;4,50;0,00;0,00;3.0;3,20;-90882,92;28818,29;71636,65;0,00;949,96;92,82;0,00;5,81;0,00;7,94;1016,60;0,00;0,00;6,76;1,01;0,00;0,00;5,78;2,25;13,46;4,45;1;mars
09/03/2016;35281001;9,30;6,81;0,00;0,00;3.0;7,03;-32813,63;-51266,05;144534,34;0,00;1092,45;93,54;0,00;8,00;0,00;8,00;1007,36;0,02;0,00;9,22;-0,66;0,00;0,00;8,53;2,39;19,85;12,81;1;mars
09/03/2016;59343001;5,30;0,00;0,00;0,00;3.0;7,22;-206014,55;-88247,60;253451,98;0,00;581,06;73,14;0,00;0,34;0,00;8,00;1008,84;0,00;0,00;4,65;0,34;0,00;0,00;4,00;-0,37;12,24;10,41;1;mars
09/03/2016;67124001;0,50;4,82;0,00;0,00;3.0;0,57;-76511,72;-15858,43;-43018,60;0,00;21,41;99,78;0,00;7,11;5,93;7,11;1017,24;0,01;0,00;-1,62;2,77;0,00;0,00;0,29;0,38;7,22;2,13;1;mars
09/03/2016;75114001;5,60;7,12;0,00;0,00;3.0;3,21;-197257,95;-3220,57;49809,85;0,00;431,36;61,01;0,00;4,17;0,00;8,00;1011,88;0,00;0,00;6,03;-0,55;0,00;0,00;4,53;2,15;12,16;7,25;1;mars
10/03/2016;6088001;6,60;4,81;0,00;0,00;1.0;4,42;-369740,56;-226782,28;-29119,95;0,00;638,21;54,46;0,00;0,00;0,00;0,41;1005,56;0,00;0,00;10,28;0,09;0,00;-0,01;3,79;0,07;10,17;-5,19;1;mars
10/03/2016;31069001;4,40;15,15;0,00;0,00;4.0;5,86;-280912,09;-8479,68;179626,13;0,00;479,01;84,31;0,00;0,00;0,00;0,11;1010,34;0,00;0,00;3,30;0,19;0,00;0,00;3,85;9,43;9,32;1,28;1;mars
10/03/2016;33281001;6,80;34,35;0,00;0,00;4.0;3,63;-163726,54;-14340,61;94098,16;0,00;206,04;84,89;0,00;5,38;0,00;8,00;1009,51;0,01;0,02;4,77;0,70;0,00;0,00;5,49;8,11;13,27;0,74;1;mars
10/03/2016;35281001;7,10;50,58;0,00;0,00;1.0;7,46;-188598,36;-166436,32;302546,95;0,00;670,73;86,66;0,00;4,06;0,00;4,23;1007,50;0,02;0,00;6,73;-0,20;0,00;0,00;4,16;1,13;11,91;-14,49;1;mars
10/03/2016;59343001;5,00;3,22;0,00;0,00;2.0;2,79;-54160,23;-25194,70;51567,72;0,00;68,26;78,44;0,00;6,77;0,00;7,99;1009,06;0,00;0,00;4,38;2,03;0,00;0,00;5,26;-3,75;11,71;-2,16;1;mars
10/03/2016;67124001;2,40;8,57;0,00;0,00;2.0;2,23;-254256,51;4666,41;26836,57;0,00;60,30;89,32;0,00;0,00;0,00;0,00;1009,86;0,00;0,00;0,85;1,27;0,00;0,00;2,81;-1,02;9,13;-3,05;1;mars
10/03/2016;75114001;5,60;10,70;0,00;0,00;2.0;1,84;-230672,98;22297,01;24921,80;0,00;149,32;89,68;0,00;0,12;0,00;6,85;1007,37;0,00;0,00;5,52;-0,06;0,00;0,01;2,98;-3,41;9,87;2,77;1;mars
11/03/2016;6088001;8,80;61,28;0,00;0,00;3.0;4,88;-310991,65;-93545,28;4575,20;0,00;137,13;56,26;0,00;0,62;0,00;7,66;1013,52;0,00;0,00;12,95;-0,76;0,00;-0,01;7,88;-2,68;13,77;5,24;1;mars
11/03/2016;31069001;5,60;22,61;0,00;0,00;4.0;3,26;-168995,20;14538,85;75731,17;0,00;269,81;79,75;0,00;7,27;0,00;7,27;1020,53;0,00;0,00;5,63;3,71;0,01;0,00;5,60;4,68;9,76;-1,51;1;mars
11/03/2016;33281001;6,70;5,22;0,00;0,00;1.0;2,35;-194647,73;9048,37;48448,28;0,00;74,85;88,09;0,00;0,75;0,00;0,75;1022,40;0,00;0,00;5,29;3,19;0,01;0,00;2,05;2,25;9,27;-3,76;1;mars
11/03/2016;35281001;6,00;3,78;0,00;0,00;1.0;2,30;-255699,88;18053,46;57491,53;0,00;76,67;91,99;0,00;0,38;0,00;0,38;1025,41;0,00;0,00;4,80;3,23;0,00;0,00;0,93;0,01;8,44;-3,79;1;mars
11/03/2016;59343001;2,80;0,00;0,00;0,00;1.0;2,59;-270300,72;3939,87;49722,51;0,00;26,91;84,83;0,00;0,00;0,00;0,00;1024,58;0,00;0,00;1,89;4,07;0,00;0,01;1,71;-1,83;6,31;-2,82;1;mars
11/03/2016;67124001;1,80;0,00;0,00;0,00;1.0;3,04;-259559,48;21103,27;99751,59;0,00;202,49;88,01;0,00;0,00;0,00;0,00;1021,79;0,00;0,00;1,42;1,37;0,00;0,00;4,04;0,19;6,87;-5,25;1;mars
11/03/2016;75114001;7,40;15,07;0,00;0,00;4.0;0,72;-221845,52;11554,99;4699,64;0,00;10,00;77,60;0,00;1,00;0,00;1,00;1023,41;0,00;0,00;6,98;1,27;0,00;0,01;1,81;0,73;7,83;-2,38;1;mars
12/03/2016;6088001;10,00;9,57;0,00;0,00;4.0;0,52;-309890,27;-54260,56;-3335,49;0,00;10,00;72,92;0,00;0,00;0,00;0,05;1017,06;0,00;0,00;11,67;1,70;0,00;-0,01;8,09;0,53;15,91;-1,86;1;mars
12/03/2016;31069001;6,70;6,78;0,00;0,00;4.0;3,47;-263787,17;-1991,52;124335,38;0,00;86,76;73,29;0,00;3,06;0,00;3,06;1025,36;0,00;0,00;5,73;2,93;0,01;0,00;4,21;5,53;8,51;-3,62;1;mars
12/03/2016;33281001;7,60;0,00;0,00;0,00;1.0;2,02;-271315,08;-1133,35;49320,89;0,00;366,86;69,24;0,00;0,01;0,00;0,01;1026,88;0,00;0,00;5,66;3,57;0,01;0,00;1,12;1,33;7,13;-3,47;1;mars
12/03/2016;35281001;0,30;0,00;0,00;0,00;1.0;1,03;-281933,72;18623,62;17303,34;0,00;46,80;93,09;0,00;1,07;0,07;1,11;1028,54;0,00;0,00;1,96;4,24;0,01;0,00;1,77;-0,46;5,23;-2,57;1;mars
12/03/2016;59343001;4,70;3,76;0,00;0,00;1.0;3,06;-237447,55;7712,92;79523,62;0,00;47,88;84,80;0,00;0,09;0,00;1,20;1028,46;0,00;0,00;2,73;4,53;0,00;0,01;0,99;-2,83;8,20;-3,21;1;mars
12/03/2016;67124001;4,90;0,00;0,00;0,00;1.0;5,00;-287368,10;-48303,15;226574,35;0,00;298,68;72,22;0,00;0,02;0,00;0,02;1025,17;0,00;0,00;4,28;0,60;0,00;0,00;3,65;-3,60;7,13;-7,90;1;mars
12/03/2016;75114001;6,10;0,03;0,00;0,00;1.0;1,07;-250085,46;7631,62;-12428,80;0,00;231,09;67,29;0,00;0,34;0,00;0,34;1027,32;0,00;0,00;7,07;-0,54;0,00;0,01;0,88;-2,55;7,72;-2,14;1;mars
13/03/2016;6088001;9,60;7,28;0,00;0,00;4.0;1,83;-316339,08;-71260,28;2010,35;0,00;23,61;65,02;0,00;0,00;0,00;0,02;1016,23;0,00;0,00;12,39;2,04;0,00;-0,01;7,59;2,08;12,41;-0,85;1;mars
13/03/2016;31069001;7,20;3,21;0,00;0,00;4.0;2,60;-118504,43;-8287,42;101871,22;0,00;44,54;63,06;0,00;2,17;0,00;2,17;1024,01;0,00;0,00;6,89;2,65;0,01;0,00;4,60;7,34;7,71;-0,42;1;mars
13/03/2016;33281001;5,00;0,06;0,00;0,00;1.0;2,57;-256610,14;10748,51;43193,26;0,00;218,30;84,14;0,00;0,00;0,00;0,15;1026,25;0,00;0,00;4,06;5,82;0,01;0,00;2,42;2,35;7,43;-2,51;1;mars
13/03/2016;35281001;2,00;0,00;0,00;0,00;1.0;1,52;-242132,74;11189,55;20621,79;0,00;136,22;88,90;0,00;0,17;0,00;1,73;1031,05;0,00;0,00;2,42;1,95;0,01;0,00;2,46;-0,67;9,31;-2,78;1;mars
13/03/2016;59343001;2,50;0,00;0,00;0,00;2.0;3,65;-278563,38;1115,81;103113,67;0,00;86,80;86,90;0,00;0,00;0,00;0,04;1031,22;0,00;0,00;1,63;2,00;0,00;0,00;3,40;-3,73;7,92;-3,69;1;mars
13/03/2016;67124001;2,90;0,00;0,00;0,00;1.0;4,53;-275748,22;-8023,76;147542,00;0,00;442,85;83,92;0,00;0,01;0,00;0,01;1027,13;0,00;0,00;1,99;0,62;0,00;0,00;2,50;-0,31;8,06;-6,78;1;mars
13/03/2016;75114001;5,40;0,02;0,00;0,00;1.0;2,94;-264847,99;14712,48;-2068,03;0,00;218,98;74,67;0,00;0,00;0,00;0,04;1029,14;0,00;0,00;5,30;-0,75;0,00;0,00;2,85;-0,28;6,51;-5,50;1;mars
14/03/2016;6088001;10,50;19,60;0,00;0,00;1.0;2,88;-337200,94;-128367,79;12924,27;0,00;797,09;46,50;0,00;0,00;0,00;1,80;1018,94;0,00;0,00;13,31;0,68;0,01;-0,01;6,17;-0,56;11,82;-3,35;1;mars
14/03/2016;31069001;4,80;0,00;0,00;0,00;1.0;0,17;-228087,24;4176,47;10564,76;0,00;9,80;78,74;0,00;1,42;0,00;1,42;1020,10;0,00;0,00;4,13;5,17;0,01;0,00;5,72;-0,61;11,73;1,53;1;mars
14/03/2016;33281001;4,80;0,00;0,00;0,00;1.0;3,65;-278596,61;7519,53;114342,27;0,00;186,18;81,36;0,00;0,00;0,00;0,00;1021,73;0,00;0,00;4,12;1,41;0,00;0,00;3,19;-2,08;7,75;-5,39;1;mars
14/03/2016;35281001;2,70;0,00;0,00;0,00;1.0;2,61;-252647,68;16675,63;39792,67;0,00;342,50;87,55;0,00;0,00;0,00;0,00;1027,84;0,00;0,00;2,34;2,41;0,01;0,00;3,56;-0,94;7,79;-3,97;1;mars
14/03/2016;59343001;2,90;0,00;0,00;0,00;2.0;4,83;-289031,44;-14375,29;135346,00;0,00;178,32;87,07;0,00;0,00;0,00;0,00;1031,77;0,00;0,00;1,77;0,39;0,00;0,00;3,11;-6,54;6,96;-4,65;1;mars
14/03/2016;67124001;3,40;0,00;0,00;0,00;1.0;7,64;-292638,96;-15864,79;170278,58;0,00;455,09;80,06;0,00;0,39;0,00;0,39;1028,11;0,00;0,00;2,74;-0,48;0,00;0,00;3,94;-6,38;7,59;-10,13;1;mars
14/03/2016;75114001;6,00;0,00;0,00;0,00;1.0;3,63;-264550,42;5925,91;49419,26;0,00;446,13;71,28;0,00;0,00;0,00;0,00;1028,08;0,00;0,00;5,96;-0,78;0,00;0,00;4,43;-4,37;9,73;-6,23;1;mars
15/03/2016;6088001;8,50;5,84;0,00;0,00;1.0;0,63;-347963,95;-114231,23;1182,36;0,00;30,98;48,94;0,00;0,00;0,00;0,00;1021,01;0,00;0,00;12,60;0,32;0,01;-0,01;5,51;1,89;10,05;-3,34;1;mars
15/03/2016;31069001;5,30;14,19;0,00;0,00;2.0;1,82;-215113,28;11346,14;25097,53;0,00;161,56;83,25;0,00;0,00;0,00;0,00;1021,02;0,00;0,00;5,78;2,80;0,01;-0,01;6,65;-2,10;12,67;1,49;1;mars
15/03/2016;33281001;4,10;82,29;0,00;0,00;3.0;1,02;-207269,10;5527,74;6852,66;0,00;10,50;87,01;0,00;0,05;0,00;0,10;1020,80;0,00;0,00;4,12;6,69;0,01;0,00;7,78;1,81;12,69;0,17;1;mars
15/03/2016;35281001;2,90;0,00;0,00;0,00;2.0;2,66;-274342,08;642,01;80186,84;0,00;298,76;77,23;0,00;0,00;0,00;0,00;1025,30;0,00;0,00;3,27;1,27;0,00;0,00;3,43;-3,51;6,74;-3,13;1;mars
